type,name,year,cellar,region,country,varieties,eco,rating,stars,opinions,likes,parker,penin,suckling,price,old_price,offer
Vino blanco,Barbadillo Vi,-1,Bodegas Barbadillo,Sin indicación geográfica,España,Moscatel de Alejandría,,4.0,5,1,3,-1,-1,-1,"7,95 €",,False
Vino blanco,Sapientia Verdejo Ecológico,2021,Lagar de Moha,Rueda,España,Verdejo,ECO,4.66667,5,3,3,-1,-1,-1,"9,90 €",,False
Vino blanco,Selma de Nin,2018,Família Nin-Ortiz,Sin indicación geográfica,España,Roussanne / Marsanne / Parellada montonega / Chenin Blanc,,0.0,5,0,3,93,-1,-1,"63,95 €",,False
Vino blanco,Stallmann-Hiestand Grauer Burgunder Trocken,2020,Weingut Stallmann-Hiestand,Rheinhessen,Alemania,Pinot gris,,3.0,5,2,3,-1,-1,-1,"11,35 €",,False
Vino blanco,Steinmetz Brauneberger Riesling,2020,Günther Steinmetz,Mosel,Alemania,Riesling,,5.0,5,1,4,-1,-1,-1,"16,70 €",,False
Vino blanco,Te Mata Cape Crest Sauvignon Blanc,2020,Te Mata Estate Winery,Hawkes Bay,Nueva Zelanda,Sauvignon blanc / Sémillon / Sauvignon gris,,4.5,5,2,1,-1,-1,-1,"23,50 €",,False
Vino blanco,Terra00 Chenin Blanc Lo Natural,2018,Vins del Tros,Terra Alta,España,Chenin Blanc,ECO,0.0,5,0,6,-1,-1,-1,"13,25 €",,False
Vino blanco,Terroir al Límit Sense Fronteres Brisat,2021,Terroir al Límit,Montsant,España,Garnacha blanca / Macabeo,,3.5,5,2,2,-1,-1,-1,"20,50 €",,False
Vino blanco,Tianna VéloBlanc Ecològic,2021,Tianna Negre - Ses Nines,Binissalem-Mallorca,España,Mantonegro / Premsal,ECO,4.0,5,1,0,-1,-1,-1,"12,90 €",,False
Vino blanco,Tierra Savia Mirlo Barrica,2019,Bodegas Tierra Savia,Sin indicación geográfica,España,Viognier,ECO,0.0,5,0,1,-1,-1,-1,"12,60 €",,False
Vino blanco,Adernats Parabòlic Blanc,2020,Adernats,Tarragona,España,Macabeo / Xarel·lo,,0.0,5,0,0,-1,-1,-1,"5,60 €",,False
Vino blanco,Barahonda Blanco Organic,2020,Barahonda,Yecla,España,Verdejo / Sauvignon blanc,ECO,3.66667,5,3,9,-1,-1,-1,"4,46 €","5,25 €",True
Vino blanco,El Circo Malabarista,2021,Grandes Vinos,Cariñena,España,Macabeo,,4.4,5,5,2,-1,-1,-1,"3,90 €",,False
Vino blanco,Mountain Blanco,2019,Compañía de Vinos de Telmo Rodríguez,Sierras de Málaga,España,Moscatel de Alejandría,,4.25,5,4,7,-1,-1,-1,"14,80 €",,False
Vino blanco,Morgenhof Sauvignonn Blanc,2020,Morgenhof,Stellenbosch,Sudáfrica,Sauvignon blanc,,0.0,5,0,1,-1,-1,-1,"19,30 €",,False
Vino blanco,Casta Diva Cosecha Dorada,2021,Bodegas Gutiérrez de la Vega,Sin indicación geográfica,España,Moscatel de Alejandría,,4.0,5,2,2,91,-1,-1,"10,30 €",,False
Vino blanco,Guitián Godello sobre Lías,2021,Bodegas La Tapada,Valdeorras,España,Godello,,4.14286,5,7,9,-1,-1,-1,"17,90 €",,False
Vino blanco,Montes Obarenes,2019,Gómez Cruzado,Rioja,España,Viura / Tempranillo blanco,,5.0,5,1,8,-1,-1,-1,"43,95 €",,False
Vino blanco,Monte Real Tempranillo Blanco,2020,Bodegas Riojanas,Rioja,España,Tempranillo blanco,,0.0,5,0,1,-1,91,-1,"14,90 €",,False
Vino blanco,Gargalo Godello,2020,Gargalo,Monterrei,España,Godello,,4.5,5,2,5,-1,-1,-1,"11,95 €",,False
Vino blanco,A.J Adam Goldtröpfchen Trocken,2014,Weingut A. J. Adam,Mosel,Alemania,Riesling,,0.0,5,0,2,-1,-1,-1,"43,69 €","51,40 €",True
Vino blanco,Prieto Pariente Viognier,2020,Bodegas Prieto Pariente,Castilla y León,España,Viognier,,0.0,5,0,1,-1,-1,-1,"15,95 €",,False
Vino blanco,Blanco Nieva Sauvignon,2021,Viñedos de Nieva,Rueda,España,Sauvignon blanc,,3.66667,5,3,3,-1,-1,-1,"7,95 €",,False
Vino blanco,Prohom Experientia Blanc,2021,Celler Coma d'en Bonet,Terra Alta,España,Garnacha blanca / Viognier,ECO,0.0,5,0,1,-1,-1,-1,"10,95 €",,False
Vino blanco,La Chablisienne Premier Cru Fourchaume,2019,La Chablisienne,Chablis 1r Cru,Francia,Chardonnay,,0.0,5,0,4,-1,-1,-1,"49,90 €",,False
Vino blanco,G22 de Gorka Izagirre,2020,Gorka Izagirre,Bizkaiko Txakolina,España,Hondarribi zerratia,,0.0,5,0,7,-1,-1,-1,"14,40 €",,False
Vino blanco,Mondo,2020,Isaac Cantalapiedra,Castilla y León,España,Verdejo,ECO,0.0,5,0,3,-1,-1,-1,"18,95 €",,False
Vino blanco,Quim Batlle Foranell Garnacha Blanca,2015,Quim Batlle,Alella,España,Garnacha blanca,ECO,0.0,5,0,1,-1,-1,-1,"13,95 €",,False
Vino blanco,Lis Neris Picol,2019,Lis Neris,Friuli,Italia,Sauvignon,,4.33333,5,3,0,-1,-1,-1,"24,85 €",,False
Vino blanco,Clot dels Oms Gewürztraminer,2021,Finca Ca N'Estella ,Penedès,España,Gewürztraminer,,0.0,5,0,1,-1,-1,-1,"9,70 €",,False
Vino blanco,Coret Blanc de Cal Bessó,2019,Celler Cal Bessó,Montsant,España,Garnacha blanca,,0.0,5,0,0,-1,-1,-1,"10,85 €",,False
Vino blanco,Abadía Retuerta Le Domaine,2020,Abadía Retuerta,Castilla y León,España,Sauvignon blanc / Verdejo,,4.25,5,4,6,-1,-1,93,"35,50 €",,False
Vino blanco,Michel Lynch Reserve Blanc,2019,Famille J.M. Cazes,Graves,Francia,Sauvignon blanc / Sémillon,,0.0,5,0,1,-1,-1,-1,"17,35 €",,False
Vino blanco,Més Que Paraules Blanc,2021,Més Que Paraules,Catalunya,España,Sauvignon blanc / Chardonnay / Picapoll,,0.0,5,0,0,-1,-1,-1,"9,90 €",,False
Vino blanco,Borsao Blanco Selección,2021,Bodegas Borsao,Campo de Borja,España,Chardonnay / Macabeo,,0.0,5,0,2,-1,-1,-1,"4,80 €",,False
Vino blanco,Príncipe de Viana Chardonnay Barrica,2020,Bodegas Prí­ncipe de Viana,Navarra,España,Chardonnay,,4.13333,5,15,4,-1,-1,-1,"5,95 €",,False
Vino blanco,Beso de Vino Garnacha Blanca,2020,Grandes Vinos,Cariñena,España,Macabeo / Chardonnay,,4.0,5,1,1,-1,-1,-1,"4,50 €",,False
Vino blanco,Benanti Etna Bianco,2021,Cantina Benanti,Etna,Italia,Carricante,,5.0,5,1,3,-1,-1,-1,"21,80 €",,False
Vino blanco,Con Un Par Albariño,2021,Vicente Gandía,Rías Baixas,España,Albariño,,0.0,5,0,2,-1,-1,-1,"9,75 €",,False
Vino blanco,Castillo de Monjardín Chardonnay Reserva,2017,Bodegas Castillo de Monjardín,Navarra,España,Chardonnay,,2.0,5,1,1,-1,-1,-1,"15,80 €",,False
Vino blanco,De Ladoucette Pouilly-Fumé,2019,Baron De Ladoucette,Pouilly-Fumé,Francia,Sauvignon blanc,,4.75,5,4,6,-1,-1,-1,"33,95 €",,False
Vino blanco,Materne & Schmitt Wunschkind,2020,Weingut Materne & Schmitt,Mosel,Alemania,Riesling,,3.0,5,1,2,-1,-1,-1,"17,50 €",,False
Vino blanco,Battenfeld-Spanier Eisquell Riesling Trocken,2021,Weingut Battenfeld-Spanier,Rheinhessen,Alemania,Riesling,ECO,4.0,5,1,2,-1,-1,-1,"16,50 €",,False
Vino blanco,Batič Rebula,2018,Bodega Batič,Vipavska dolina,Eslovenia,Ribolla gialla,ECO,0.0,5,0,2,-1,-1,-1,"19,90 €",,False
Vino blanco,Matassa Blanc,2021,Matassa,Côtes Catalanes,Francia,Garnacha gris / Macabeo,,0.0,5,0,2,-1,-1,-1,"34,50 €",,False
Vino blanco,La Val sobre Lías,2015,Bodegas La Val,Rías Baixas,España,Albariño,,0.0,5,0,1,-1,94,-1,"31,50 €",,False
Vino blanco,Rover Blanco,2020,Bodega la Nave,Sin indicación geográfica,España,Moscatel de grano menudo,ECO,0.0,5,0,2,-1,-1,-1,"12,10 €",,False
Vino blanco,Barzen Riesling Kabinett,2020,Weinhaus Alexander Barzen,Mosel,Alemania,Riesling,,3.0,5,1,1,-1,-1,-1,"14,60 €",,False
Vino blanco,Castillo de Monte la Reina Verdejo,2020,Bodegas Monte La Reina,Toro,España,Verdejo,,5.0,5,1,0,-1,-1,-1,"5,90 €","6,95 €",True
Vino blanco,Saint Clair Pioneer Block 1 Sauvignon Blanc,2021,Saint Clair,Marlborough,Nueva Zelanda,Sauvignon blanc,,0.0,5,0,0,-1,-1,-1,"31,45 €",,False
Vino blanco,Font de la Figuera Blanc,2020,Clos Figueras,Priorat,España,Viognier / Garnacha blanca / Chenin Blanc,,5.0,5,1,1,-1,-1,92,"29,50 €",,False
Vino blanco,Lagrave-Martillac Blanc,2020,Château Latour-Martillac,Pessac-Léognan,Francia,Sémillon / Sauvignon blanc,,4.0,5,1,2,-1,-1,-1,"21,10 €",,False
Vino blanco,De Muller Chardonnay,2020,De Muller,Tarragona,España,Chardonnay,,4.66667,5,3,8,-1,-1,-1,"9,50 €",,False
Vino blanco,Aires de Vendimia Godello Barrica,2016,José Antonio García Viticultor,Bierzo,España,Godello,,0.0,5,0,2,-1,-1,-1,"43,69 €","51,40 €",True
Vino blanco,Samuel Billaud 1er Cru Les Vaillons V. Vignes,2020,Domaine Samuel Billaud,Chablis 1r Cru,Francia,Chardonnay,,4.0,5,1,5,92,-1,-1,"54,50 €",,False
Vino blanco,Samuel Billaud Mont de Milieu,2020,Domaine Samuel Billaud,Chablis,Francia,Chardonnay,,4.0,5,1,11,-1,-1,-1,"59,50 €",,False
Vino blanco,AA Tallarol Natural,2021,Alta Alella,Alella,España,Xarel·lo,ECO,4.0,5,1,7,-1,-1,-1,"12,90 €",,False
Vino blanco,Heredad Matarile Chardonnay Gewürztraminer,2018,Bodegas Carlos Valero,Somontano,España,Chardonnay / Gewürztraminer,,0.0,5,0,0,-1,-1,-1,"5,90 €","6,95 €",True
Vino blanco,Fontaleoni Vernaccia Casanuova,2019,Fontaleoni,Vernaccia di San Gimignano,Italia,Vernaccia di San Gimignano,,3.5,5,2,0,-1,-1,-1,"12,00 €",,False
Vino blanco,Coca i Fitó Blanc,2019,Coca i Fitó,Montsant,España,Garnacha blanca / Macabeo,ECO,0.0,5,0,1,-1,-1,-1,"11,50 €",,False
Vino blanco,Barco del Corneta El Judas,2019,Barco del Corneta,Castilla y León,España,Viura,,0.0,5,0,1,-1,-1,-1,"27,25 €",,False
Vino blanco,Sicus Xarel·lo Brisat,2018,Sicus Celler,Sin indicación geográfica,España,Xarel·lo,ECO,5.0,5,1,6,-1,-1,-1,"17,50 €",,False
Vino blanco,Finca Viñoa,2021,Finca Viñoa,Ribeiro,España,Albariño / Godello / Loureiro / Treixadura,,4.5,5,2,3,-1,-1,-1,"12,80 €",,False
Vino blanco,Mas Alta Els Pics Blanc,2020,Bodegas Mas Alta,Priorat,España,Garnacha blanca / Macabeo,,0.0,5,0,3,-1,-1,-1,"17,65 €",,False
Vino blanco,Sierra Cantabria Organza,2019,Viñedos Sierra Cantabria,Rioja,España,Viura / Malvasía / Garnacha blanca,,0.0,5,0,2,-1,-1,-1,"17,90 €",,False
Vino blanco,Celler Aixalà Endevinalla,2018,Celler Aixalà Alcait,Priorat,España,Garnacha blanca,ECO,4.0,5,1,0,-1,-1,-1,"11,95 €",,False
Vino blanco,Holass Tokaj,2018,Holass,Tokaj-Hegyalja,Hungría,Furmint / Hárslevelü,,0.0,5,0,1,-1,-1,-1,"22,95 €",,False
Vino blanco,Finca Racons,2017,Tomàs Cusiné,Costers del Segre,España,Macabeo,,5.0,5,1,2,-1,-1,-1,"24,50 €",,False
Vino blanco,Marramiero Trebbiano d'Abruzzo Anima,2020,Cantina Marramiero,Trebbiano d'Abruzzo,Italia,Trebbiano d'Abruzzo,,4.0,5,1,5,-1,-1,-1,"12,75 €",,False
Vino blanco,Augustus Microvinificacions Macabeu,2016,Celler Avgvstvs Forvm,Penedès,España,Macabeo,,5.0,5,2,1,-1,-1,-1,"12,80 €",,False
Vino blanco,Condes De Albarei  Áine,2016,Adega Condes de Albarei,Rías Baixas,España,Albariño,,0.0,5,0,2,-1,90,-1,"25,25 €",,False
Vino blanco,Josmeyer Grand Cru Hengst Gewürztraminer,2011,Josmeyer,Alsace Grand Cru,Francia,Gewürztraminer,ECO,0.0,5,0,2,90,-1,-1,"47,95 €",,False
Vino blanco,Finca La Emperatriz Viñedo Singular Blanco,2017,Viñedos Hermanos Hernáiz,Rioja,España,Viura,,0.0,5,0,4,93,93,-1,"34,90 €",,False
Vino blanco,Finca Garabato,2017,Adegas Valtea,Rías Baixas,España,Albariño,,0.0,5,0,1,-1,-1,-1,"16,32 €","19,20 €",True
Vino blanco,Stallmann-Hiestand Kreuz Riesling,2019,Weingut Stallmann-Hiestand,Rheinhessen,Alemania,Riesling,,5.0,5,1,3,-1,-1,-1,"16,15 €",,False
Vino blanco,Stallmann-Hiestand Riesling Spätlese Trocken,2020,Weingut Stallmann-Hiestand,Rheinhessen,Alemania,Riesling,,3.28571,5,7,3,-1,-1,-1,"11,35 €",,False
Vino blanco,Stallmann-Hiestand Sauvignon Blanc Trocken,2020,Weingut Stallmann-Hiestand,Rheinhessen,Alemania,Sauvignon blanc,,0.0,5,0,1,-1,-1,-1,"12,95 €",,False
Vino blanco,Cirelli Trebbiano d'Abruzzo,2020,Cirelli,Trebbiano d'Abruzzo,Italia,Trebbiano d'Abruzzo,ECO,5.0,5,1,5,-1,-1,-1,"12,35 €",,False
Vino blanco,Suañé Reserva Blanco,2017,Bodega Alonso & Pedrajo,Rioja,España,Viura / Sauvignon blanc,,3.0,5,1,2,93,-1,-1,"25,60 €",,False
Vino blanco,Attis Sitta Doliola,2018,Attis Bodegas y Viñedos,Sin indicación geográfica,España,Albariño,,0.0,5,0,1,-1,-1,95,"38,70 €",,False
Vino blanco,Suertes del Marqués Vidonia,2021,Bodega Suertes del Marqués,Valle de La Orotava,España,Listán blanco,,4.83333,5,6,2,-1,-1,-1,"39,30 €",,False
Vino blanco,Sumarroca  2CV,2021,Sumarroca,Penedès,España,Xarel·lo vermell,ECO,2.5,5,2,2,-1,-1,-1,"13,60 €",,False
Vino blanco,Ximénez-Spínola Fermentación Lenta,2019,Bodegas Ximénez-Spínola,Jerez-Manzanilla,España,Pedro ximénez,,5.0,5,2,11,-1,-1,-1,"29,90 €",,False
Vino blanco,Atrium Chardonnay,2021,Propiedad Bodegas Torres,Penedès,España,Chardonnay / Parellada,ECO,4.125,5,8,1,-1,-1,-1,"9,50 €",,False
Vino blanco,Ilusionista Verdejo,2021,Bodegas y Viñedos de Altura,Rueda,España,Verdejo,,4.0,5,3,5,-1,-1,-1,"6,72 €","7,90 €",True
Vino blanco,Mar de Envero Volandia Godello,2019,Mar de Envero,Ribeira Sacra,España,Godello,,0.0,5,0,1,-1,-1,-1,"18,80 €",,False
Vino blanco,Collbaix Singular Blanc,2016,Celler El Molí,Pla de Bages,España,Macabeo / Picapoll,ECO,0.0,5,0,1,-1,-1,-1,"22,06 €","25,95 €",True
Vino blanco,Marcel Deiss Gewürztraminer,2018,Domaine Marcel Deiss,Alsace,Francia,Gewürztraminer,ECO,4.66667,5,3,4,-1,-1,-1,"28,80 €",,False
Vino blanco,Feudi di San Gregorio Greco di Tufo Cutizzi,2020,Feudi di San Gregorio,Greco di Tufo,Italia,Greco,,4.36364,5,11,20,92,-1,-1,"16,15 €",,False
Vino blanco,Doix Murmuri,2020,Celler Mas Doix,Priorat,España,Garnacha blanca / Macabeo,,4.5,5,2,5,-1,-1,-1,"21,95 €",,False
Vino blanco,Ismael Gozalo Microbio La Banda del Argilico,2021,Microbio Wines,Sin indicación geográfica,España,Verdejo,,4.5,5,4,3,-1,-1,-1,"16,50 €",,False
Vino blanco,Larchago Blanco,2019,Bodegas Familia Chávarri,Rioja,España,Viura,,0.0,5,0,0,-1,-1,-1,"6,38 €","7,50 €",True
Vino blanco,Doll Diví Xarel·lo Macerat ECO,-1,Vitalpe,Sin indicación geográfica,España,Xarel·lo,ECO,5.0,5,1,2,-1,-1,-1,"8,30 €",,False
Vino blanco,Terroir al Límit Pedra de Guix,2019,Terroir al Límit,Priorat,España,Pedro ximénez / Garnacha blanca / Macabeo,,4.75,5,4,6,94,94,-1,"61,50 €",,False
Vino blanco,Joseph Gsell Gewurztraminer,2020,Domaine Joseph Gsell,Alsace,Francia,Gewürztraminer,ECO,0.0,5,0,3,-1,-1,-1,"11,75 €",,False
Vino blanco,L'Archetipo Greco Bianco,2019,L'Archetipo,Salento,Italia,Greco,ECO,4.0,5,2,3,-1,-1,-1,"13,55 €",,False
Vino blanco,Le Soula Terroir d'Altitude Blanc,2015,Domaine Le Soula,Côtes Catalanes,Francia,Sauvignon blanc / Vermentino / Grenache / Macabeo / Marsanne / Roussanne,,0.0,5,0,0,-1,-1,-1,"27,95 €",,False
Vino blanco,Fento Blanco,2021,Fento Wines,Rías Baixas,España,Treixadura / Loureiro / Albariño / Godello,,5.0,5,1,2,-1,-1,-1,"13,50 €",,False
Vino blanco,Chapoutier Invitare Condrieu,2020,M. Chapoutier,Condrieu,Francia,Viognier,,0.0,5,0,3,-1,-1,-1,"43,35 €",,False
Vino blanco,Domaine de Montine Viognier,2021,Domaine de Montine,Grignan les Adhémar,Francia,Viognier,,0.0,5,0,3,-1,-1,-1,"15,80 €",,False
Vino blanco,Comte Lafond,2021,Baron De Ladoucette,Sancerre,Francia,Sauvignon blanc,,0.0,5,0,7,-1,-1,-1,"33,60 €",,False
Vino blanco,Maison Les Alexandrins Le Cabanon Blanc,2021,Maison les Alexandrins,Sin indicación geográfica,Francia,Viognier,,5.0,5,1,3,-1,-1,-1,"10,45 €",,False
Vino blanco,Tr3smano Albillo Mayor,2019,Lagar Tr3smano,Ribera del Duero,España,Albillo,,0.0,5,0,0,-1,-1,-1,"41,90 €",,False
Vino blanco,Ivori Blanc Jove,2020,Alella Vinícola,Alella,España,Pansa blanca,,0.0,5,0,0,-1,-1,-1,"11,80 €",,False
Vino blanco,Jordi Miró Garnacha Blanca,2020,Celler Jordi Miró,Terra Alta,España,Garnacha blanca,,4.0,5,3,3,-1,-1,-1,"7,50 €",,False
Vino blanco,Tramin Sauvignon,2021,Cantina Tramin,Alto Adige,Italia,Sauvignon,,4.0,5,1,0,-1,-1,-1,"13,10 €",,False
Vino blanco,Come Pulpo y Bebe Vino,2020,Castillo de Maetierra,Rioja,España,Albariño,,3.66667,5,6,2,-1,-1,-1,"6,20 €",,False
Vino blanco,L'Enclòs de Peralba Vi Fi de Masia Blanc,2020,L'Enclòs de Peralba,Sin indicación geográfica,España,Garnacha blanca / Malvasía,,0.0,5,0,3,-1,-1,-1,"14,40 €",,False
Vino blanco,Familia Pacheco Blanco,2020,Bodegas Viña Elena,Jumilla,España,Airén,,0.0,5,0,2,-1,-1,-1,"4,95 €",,False
Vino tinto,Ultreia Saint Jacques,2020,Raúl Pérez Viticultor,Bierzo,España,Mencía,,4.2071,5,169,223,94,-1,-1,"11,50 €",,False
Vino tinto,La Montesa,2019,Bodegas Palacios Remondo,Rioja,España,Garnacha,ECO,4.26277,5,274,306,93,93,-1,"13,60 €",,False
Vino tinto,Viña Tondonia Reserva,2009,Bodegas R. López de Heredia ,Rioja,España,Tempranillo / Garnacha / Graciano / Mazuelo,,4.42105,5,152,228,93,93,-1,"18,95 €",,False
Vino tinto,Pago de Valdoneje Mencía,2020,Vinos Valtuille,Bierzo,España,Mencía,,4.125,5,80,113,92,-1,92,"7,30 €",,False
Vino tinto,Viña Ardanza Reserva,2015,La Rioja Alta,Rioja,España,Tempranillo / Garnacha,,4.60302,5,199,166,94,94,-1,"24,50 €",,False
Vino tinto,Aalto,2020,Aalto,Ribera del Duero,España,Tempranillo,,4.79439,5,107,109,-1,-1,93,"35,90 €",,False
Vino tinto,Lindes de Remelluri Viñedos de Labastida,2019,Granja Ntra. Sra de Remelluri,Rioja,España,Tempranillo / Garnacha / Graciano,,4.40351,5,114,202,93,-1,93,"15,50 €",,False
Vino tinto,El Molar,2020,Casa Castillo,Jumilla,España,Garnacha,ECO,4.12195,5,41,69,95,94,-1,"15,50 €",,False
Vino tinto,Lindes de Remelluri Viñedos de San Vicente,2018,Granja Ntra. Sra de Remelluri,Rioja,España,Tempranillo / Garnacha / Graciano,,4.37037,5,54,115,94,92,-1,"15,50 €",,False
Vino tinto,Les Cousins L'Inconscient,2021,Les Cousins Marc & Adrià,Priorat,España,Cariñena / Garnacha / Cabernet sauvignon / Merlot / Syrah,,4.37179,5,78,70,-1,-1,-1,"10,50 €",,False
Vino tinto,El Linze,2020,Bodegas El Linze,Castilla,España,Tinto Velasco / Syrah,,4.6087,5,23,34,-1,-1,-1,"18,50 €",,False
Vino tinto,Pétalos del Bierzo,2020,Descendientes de J. Palacios,Bierzo,España,Mencía / Alicante bouschet,,4.21918,5,73,110,93,-1,92,"16,50 €",,False
Vino tinto,Juan Gil Etiqueta Plata,2020,Bodegas Juan Gil,Jumilla,España,Monastrell,ECO,4.42177,5,147,134,-1,-1,-1,"11,50 €",,False
Vino tinto,Ramón Bilbao Crianza,2018,Bodegas Ramón Bilbao,Rioja,España,Tempranillo,,4.31959,5,97,52,-1,-1,-1,"9,20 €",,False
Vino tinto,Pago de los Capellanes Crianza,2020,Pago de los Capellanes,Ribera del Duero,España,Tempranillo,,4.57143,5,42,66,-1,-1,-1,"24,30 €",,False
Vino tinto,Abadía Retuerta Selección Especial,2018,Abadía Retuerta,Castilla y León,España,Tempranillo / Cabernet sauvignon / Syrah,,4.62903,5,62,70,93,94,-1,"28,85 €",,False
Vino tinto,Viña Zorzal Garnacha,2021,Viña Zorzal,Navarra,España,Garnacha,,4.15385,5,52,95,-1,-1,-1,"6,75 €",,False
Vino tinto,El Castro de Valtuille Mencía Joven,2021,Bodegas y Viñedos Castro Ventosa,Bierzo,España,Mencía,,3.98387,5,62,56,92,-1,-1,"6,40 €",,False
Vino tinto,Rafael Cambra Casa Sosegada,2020,Bodega Rafael Cambra,Valencia,España,Monastrell / Arcos / Forcayat del arco / Bonicaire / Rojal,,4.0,5,1,31,95,-1,-1,"16,50 €",,False
Vino tinto,Pago de los Capellanes Roble,2021,Pago de los Capellanes,Ribera del Duero,España,Tempranillo,,4.29825,5,57,75,-1,-1,-1,"13,75 €",,False
Vino tinto,Marqués de Riscal Reserva,2018,"Marqués de Riscal, Herederos",Rioja,España,Tempranillo / Graciano,,4.33803,5,71,67,-1,-1,-1,"15,60 €",,False
Vino tinto,Emilio Moro Finca Resalso,2021,Emilio Moro,Ribera del Duero,España,Tempranillo,,4.29508,5,61,45,-1,-1,-1,"8,75 €",,False
Vino tinto,Marqués de Murrieta Reserva,2018,Marqués de Murrieta,Rioja,España,Tempranillo / Mazuelo / Graciano / Garnacha,,4.42593,5,54,106,94,-1,94,"46,00 €",,False
Vino tinto,Dido La Universal,2020,"Venus ""La Universal""",Montsant,España,Garnacha / Syrah / Cabernet sauvignon / Cariñena / Merlot,ECO,4.33333,5,30,79,93,-1,-1,"15,20 €",,False
Vino tinto,El Coto Crianza,2018,El Coto de Rioja,Rioja,España,Tempranillo,,4.53731,5,134,63,-1,-1,-1,"6,75 €",,False
Vino tinto,Finca Luna Beberide,2020,Bodegas y Viñedos Luna Beberide,Bierzo,España,Mencía,,3.92308,5,13,22,93,-1,-1,"8,95 €",,False
Vino tinto,Perelada 5 Fincas Reserva,2017,Perelada,Empordà,España,Merlot / Garnacha / Cabernet sauvignon / Syrah / Tempranillo / Cabernet franc,,4.51064,5,47,46,-1,-1,-1,"12,45 €",,False
Vino tinto,Hacienda López de Haro Crianza,2019,Hacienda López de Haro,Rioja,España,Tempranillo / Garnacha / Graciano,,4.21212,5,66,30,-1,-1,-1,"7,20 €",,False
Vino tinto,Depaula Monastrell,2021,Bodegas y Viñedos Ponce,Manchuela,España,Monastrell,,4.17647,5,17,18,92,-1,-1,"7,90 €",,False
Vino tinto,Mauro,2020,Bodegas Mauro,Castilla y León,España,Tempranillo / Syrah / Cabernet sauvignon,,4.6129,5,31,37,-1,-1,-1,"32,20 €",,False
Vino tinto,Juan Gil Etiqueta Azul,2020,Bodegas Juan Gil,Jumilla,España,Monastrell / Syrah / Cabernet sauvignon,,4.83333,5,18,20,-1,-1,-1,"22,95 €",,False
Vino tinto,La Celestina,2018,Atalayas de Golbán,Ribera del Duero,España,Tempranillo,,4.2,5,30,46,91,91,-1,"10,85 €",,False
Vino tinto,Muga Crianza,2019,Bodegas Muga,Rioja,España,Tempranillo / Garnacha / Mazuelo / Graciano,,4.52459,5,61,57,-1,-1,-1,"17,30 €",,False
Vino tinto,Condado de Haza Crianza,2019,Condado de Haza,Ribera del Duero,España,Tempranillo,,4.26923,5,52,22,-1,-1,93,"11,95 €",,False
Vino tinto,Protos Reserva,2015,Bodegas Protos,Ribera del Duero,España,Tempranillo,,4.68421,5,19,33,-1,93,91,"26,00 €",,False
Vino tinto,Cims de Porrera Vi de Vila,2017,Cims de Porrera,Priorat,España,Cariñena / Garnacha,,4.28571,5,21,46,-1,-1,-1,"16,95 €",,False
Vino tinto,Almirez,2020,Teso La Monja,Toro,España,Tinta de Toro,,4.33333,5,39,61,-1,-1,-1,"18,20 €",,False
Vino tinto,Valtravieso Finca Santa María,2020,Bodegas y Viñedos Valtravieso,Ribera del Duero,España,Tempranillo / Cabernet sauvignon / Merlot,,4.30769,5,13,35,-1,-1,-1,"9,10 €",,False
Vino tinto,Cune Reserva,2018,Compañía Vinícola del Norte de España - CVNE,Rioja,España,Tempranillo / Mazuelo / Garnacha / Graciano,,4.57143,5,21,45,90,-1,-1,"10,90 €",,False
Vino tinto,Habla del Silencio,2021,Bodegas Habla,Extremadura,España,Syrah / Cabernet sauvignon / Tempranillo,,4.46667,5,60,39,-1,-1,-1,"10,90 €",,False
Vino tinto,Coto de Imaz Reserva,2018,El Coto de Rioja,Rioja,España,Tempranillo,,4.37209,5,86,62,-1,-1,92,"10,85 €",,False
Vino tinto,Matarromera Crianza,2018,Matarromera,Ribera del Duero,España,Tempranillo,,4.41667,5,24,32,-1,91,-1,"21,95 €",,False
Vino tinto,Antídoto,2020,Bodega Antídoto,Ribera del Duero,España,Tempranillo,,4.10345,5,29,41,93,-1,-1,"15,75 €",,False
Vino tinto,Il Poggione Brunello di Montalcino,2017,Tenuta Il Poggione,Brunello di Montalcino,Italia,Sangiovese,,4.41379,5,58,70,94,-1,91,"45,30 €",,False
Vino tinto,Pruno,2020,Finca Villacreces,Ribera del Duero,España,Tempranillo / Cabernet sauvignon,,4.16352,5,159,125,-1,-1,-1,"11,85 €",,False
Vino tinto,El Enemigo Malbec,2019,Bodega Aleanna,Mendoza,Argentina,Malbec / Cabernet franc / Petit verdot,,4.41379,5,29,34,-1,-1,-1,"22,00 €",,False
Vino tinto,Camins del Priorat,2021,Álvaro Palacios,Priorat,España,Garnacha / Cabernet sauvignon / Cariñena / Syrah / Merlot,,4.46667,5,45,69,91,-1,92,"21,60 €",,False
